domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
bremerton.tricare.mil,1701,6805,3402,4.000587889,0,5103
brics.cit.nih.gov,1701,1701,1701,1,0,1701
c3rs.arc.nasa.gov,1701,8506,1701,5.000587889,622.0552616,1701
capacity.childwelfare.gov,1701,1701,1701,1,0,1701
capitrainingbeta.nass.usda.gov,1701,1701,1701,1,0,1701
card.niaid.nih.gov,1701,1701,1701,1,0,1701
careers.secretservice.gov,1701,1701,1701,1,0,1701
careers.uspto.gov,1701,1701,1701,1,0,1701
caring4kidswithcovid.nih.gov,1701,1701,1701,1,0,1701
carto-wfs.nationalmap.gov,1701,1701,1701,1,0,1701
cce-datasharing.gsfc.nasa.gov,1701,13609,1701,8.000587889,70.00646678,1701
cce.nasa.gov,1701,8506,1701,5.000587889,533.047619,1701
cdaweb.gsfc.nasa.gov,1701,1701,1701,1,0,1701
cebs-qa.nci.nih.gov,1701,3402,1701,2,0,1701
cebs.niehs.nih.gov,1701,3402,1701,2,0,1701
cedar.opm.gov,1701,1701,1701,1,0,1701
cedcd.nci.nih.gov,1701,1701,1701,1,0,1701
ceds.ed.gov,1701,1701,1701,1,0,1701
cf.usembassy.gov,1701,1701,1701,1,0,1701
cfccharities.opm.gov,1701,6805,1701,4.000587889,54.00470312,1701
chemdata.nist.gov,1701,3402,1701,2,341.0305703,1701
chemm.hhs.gov,1701,1701,1701,1,11.00117578,1701
cherrypoint.tricare.mil,1701,3402,1701,2,397.0352734,1701
cheyenne.va.gov,1701,3402,1701,2,35.00293945,1701
cindrr.research.va.gov,1701,1701,1701,1,0,1701
cjsl.ndu.edu,1701,1701,1701,1,0,1701
cl.workplace.gov,1701,1701,1701,1,0,1701
clearfield.jobcorps.gov,1701,1701,1701,1,0,1701
climatesciences-prod.jpl.nasa.gov,1701,1701,1701,1,0,1701
climatesciences.jpl.nasa.gov,1701,1701,1701,1,0,1701
clinicaltrialsapi-int.cancer.gov,1701,1701,1701,1,0,1701
clintonwhitehouse5.archives.gov,1701,1701,1701,1,0,1701
cloud.nih.gov,1701,6805,1701,4.000587889,18.00176367,1701
cloudfront.www.sba.gov,1701,3402,3402,2,0,3402
cmm.cit.nih.gov,1701,1701,1701,1,0,1701
cmn.nimh.nih.gov,1701,3402,1701,2,0,1701
cmo.defense.gov,1701,1701,1701,1,0,1701
cms-stage.nasa.gov,1701,3402,1701,2,2,1701
cms.bts.dot.gov,1701,1701,1701,1,0,1701
co2public.er.usgs.gov,1701,1701,1701,1,0,1701
coastal.er.usgs.gov,1701,1701,1701,1,0,1701
coastalsmartgrowth.noaa.gov,1701,1701,1701,1,0,1701
cobra.epa.gov,1701,3402,1701,2,0,3402
code.nasa.gov,1701,1701,1701,1,0,1701
coe.gsa.gov,1701,1701,1701,1,0,1701
colloqsigma.larc.nasa.gov,1701,5103,1701,3,10.00117578,1701
colorusage.arc.nasa.gov,1701,1701,1701,1,0,1701
columbiabasin.jobcorps.gov,1701,1701,1701,1,5.000587889,1701
comments.cftc.gov,1701,5103,3402,3,0,3402
commuter.ors.od.nih.gov,1701,1701,1701,1,0,1701
compliance.af.mil,1701,5103,1701,3,267.0235156,1701
comptrollerofthecurrency.gov,1701,1701,1701,1,0,1701
computersforlearning.gov,1701,1701,1701,1,0,1701
concrete.nist.gov,1701,1701,1701,1,97.00881834,0
contractdirectory.gov,1701,1701,1701,1,0,1701
cordellbank.noaa.gov,1701,3402,1701,2,1,1701
coris.noaa.gov,1701,1701,1701,1,0,1701
costar.jpl.nasa.gov,1701,1701,1701,1,0,1701
costprojections.cancer.gov,1701,1701,1701,1,0,1701
cpfp.cancer.gov,1701,1701,1701,1,0,1701
cra.fdic.gov,1701,1701,1701,1,0,1701
cris-scstage-internet.uscis.dhs.gov,1701,32322,1701,19.00176367,28.00235156,1701
csams.cdc.gov,1701,5103,1701,3,26.00235156,1701
csbf.nasa.gov,1701,10207,1701,6.000587889,146.0129336,1701
cso.nasa.gov,1701,1701,1701,1,0,1701
csosmembertest.nhlbi.nih.gov,1701,3402,1701,2,7.000587889,1701
css.ncifcrf.gov,1701,5103,1701,3,6.000587889,1701
cup.nlm.nih.gov,1701,1701,1701,1,0,1701
cybercareers.gov,1701,8506,1701,5.000587889,190.0170488,1701
data.defense.gov,1701,1701,1701,1,0,1701
data.doi.gov,1701,1701,1701,1,0,1701
data.mcc.gov,1701,1701,1701,1,0,1701
data.nist.gov,1701,5103,3402,3,24.00235156,1701
datacenters.cio.gov,1701,3402,1701,2,0,1701
davismonthan.tricare.mil,1701,3402,1701,2,5.000587889,1701
daymet.ornl.gov,1701,1701,1701,1,0,1701
dceg2.cancer.gov,1701,1701,1701,1,42.00352734,1701
dea.usajobs.gov,1701,1701,1701,1,34.00293945,1701
deainfo.nci.nih.gov,1701,1701,1701,1,4.000587889,1701
demo.accessibility.digital.gov,1701,1701,1701,1,0,1701
demo.plainlanguage.gov,1701,1701,1701,1,0,1701
derisking-guide.18f.gov,1701,1701,1701,1,0,1701
design.login.gov,1701,1701,1701,1,0,1701
detroit.jobcorps.gov,1701,1701,1701,1,0,1701
detroit.va.gov,1701,10207,3402,6.000587889,0,5103
dev.nihms.nih.gov,1701,6805,1701,4.000587889,27.00235156,0
dev9.dea.gov,1701,3402,1701,2,0,3402
dhds.cdc.gov,1701,1701,1701,1,0,1701
dime.edgarcompany.sec.gov,1701,1701,1701,1,0,1701
disc.sci.gsfc.nasa.gov,1701,1701,1701,1,0,1701
discover-aq.larc.nasa.gov,1701,1701,1701,1,0,1701
discover.nci.nih.gov,1701,1701,1701,1,0,1701
dma.mil,1701,1701,1701,1,87.00764256,0
dodiac.dtic.mil,1701,1701,1701,1,0,1701
dodsioo.defense.gov,1701,1701,1701,1,0,1701
doj.usajobs.gov,1701,1701,1701,1,0,1701
doleta.gov,1701,1701,1701,1,0,1701
dsp.dla.mil,1701,1701,1701,1,0,1701
durham.hsrd.research.va.gov,1701,8506,1701,5.000587889,480.0429159,0
eastcoast.coastwatch.noaa.gov,1701,6805,1701,4.000587889,209.0188125,1701
echolabscan.epa.gov,1701,3402,1701,2,5.000587889,1701
eden.ed.gov,1701,51035,1701,30.00293945,15093.34568,1701
edgarfiling-edgar-janeway.appsdmz.edg-stg.sec.gov,1701,10207,1701,6.000587889,22.00176367,1701
edison.jobcorps.gov,1701,6805,1701,4.000587889,46.00411523,1701
efmp.amedd.army.mil,1701,8506,1701,5.000587889,212.0188125,1701
elmendorfrichardson.tricare.mil,1701,1701,1701,1,0,1701
emaps.ed.gov,1701,6805,1701,4.000587889,72.00646678,1701
enviroatlas.epa.gov,1701,5103,3402,3,37.00352734,3402
eospso.gsfc.nasa.gov,1701,1701,1701,1,38.00352734,1701
eospso.nasa.gov,1701,5103,5103,3,0,1701
epilepsy.va.gov,1701,1701,1701,1,0,1701
er.usembassy.gov,1701,1701,1701,1,0,1701
ereg.eoir.justice.gov,1701,8506,1701,5.000587889,23.00176367,0
esdpubs.nasa.gov,1701,1701,1701,1,0,1701
espanol.training.nij.gov,1701,1701,1701,1,0,1701
essentials.neh.gov,1701,1701,1701,1,0,1701
ethics.va.gov,1701,3402,1701,2,1,1701
eud.gsfc.nasa.gov,1701,1701,1701,1,0,1701
events.jsc.nasa.gov,1701,1701,1701,1,0,1701
ewebapp.rma.usda.gov,1701,1701,1701,1,0,1701
exeter.jobcorps.gov,1701,5103,1701,3,43.00411523,1701
expeditionarycenter.af.mil,1701,11908,3402,7.000587889,170.0152851,3402
explorer1.jpl.nasa.gov,1701,1701,1701,1,0,1701
explorers.gsfc.nasa.gov,1701,1701,1701,1,0,1701
extapps2.oge.gov,1701,3402,1701,2,401.0358613,1701
extramural-diversity.nih.gov,1701,3402,1701,2,642.0570253,1701
eyepsc-stage.cit.nih.gov,1701,8506,1701,5.000587889,59.00529101,1701
eyepsc.nei.nih.gov,1701,8506,1701,5.000587889,26.00235156,1701
fayettevillear.va.gov,1701,1701,1701,1,16.00117578,1701
fcc.navy.mil,1701,11908,3402,7.000587889,125.0111699,3402
fdr.artifacts.archives.gov,1701,18713,1701,11.00117578,159.0141093,1701
fecnotify.fec.gov,1701,3402,1701,2,25.00235156,1701
federalist.18f.gov,1701,1701,1701,1,0,1701
feedback.usa.gov,1701,1701,1701,1,0,1701
fetalgrowth.nichd.nih.gov,1701,1701,1701,1,0,1701
ffb.gov,1701,1701,1701,1,0,1701
fincen105.cbp.dhs.gov,1701,1701,1701,1,0,1701
fitbir.nih.gov,1701,15310,1701,9.000587889,806.0717225,1701
flintgenesee.jobcorps.gov,1701,1701,1701,1,926.0823045,0
fmvision.fiscal.treasury.gov,1701,5103,1701,3,661.0587889,0
fns.staging.platform.usda.gov,1701,3402,1701,2,0,1701
forensicbiology.training.nij.gov,1701,79954,1701,47.00411523,271.0241035,1701
fortsimcoe.jobcorps.gov,1701,1701,1701,1,0,1701
fpc.gov,1701,1701,1701,1,0,1701
frtr.gov,1701,3402,1701,2,281.0252792,1701
ftdev.pay.gov,1701,10207,1701,6.000587889,43.00411523,1701
fun3d.larc.nasa.gov,1701,3402,1701,2,0,1701
ga.usembassy.gov,1701,1701,1701,1,0,1701
gams.nist.gov,1701,3402,1701,2,17.00176367,1701
garmisch.armymwr.com,1701,3402,1701,2,24.00235156,1701
gcbs.sandia.gov,1701,1701,1701,1,0,1701
gcplearningcenterqa.niaid.nih.gov,1701,1701,1701,1,60.00529101,0
genelab-webapps-stage-1.arc.nasa.gov,1701,3402,1701,2,8.000587889,1701
geneticassociationdb.nih.gov,1701,1701,1701,1,0,1701
geonetcastamericas.noaa.gov,1701,3402,1701,2,0,1701
geopub.epa.gov,1701,5103,5103,3,0,5103
gewex-srb.larc.nasa.gov,1701,1701,1701,1,8.000587889,0
gipsa.usda.gov,1701,1701,1701,1,17.00176367,1701
gis.cancer.gov,1701,1701,1701,1,0,1701
gispub2.epa.gov,1701,1701,1701,1,0,1701
glam1.gsfc.nasa.gov,1701,1701,1701,1,0,1701
gliht.gsfc.nasa.gov,1701,1701,1701,1,0,1701
gm.usembassy.gov,1701,1701,1701,1,0,1701
gnome.orr.noaa.gov,1701,3402,1701,2,5.000587889,1701
goodfellow.tricare.mil,1701,1701,1701,1,0,1701
gosere.af.mil,1701,3402,1701,2,3,1701
gracefo.jpl.nasa.gov,1701,1701,1701,1,0,1701
grissom.afrc.af.mil,1701,1701,1701,1,0,1701
gsaadvantage-test3.fas.gsa.gov,1701,1701,1701,1,0,1701
guam.tricare.mil,1701,1701,1701,1,0,1701
guestops.hq.nasa.gov,1701,1701,1701,1,0,1701
gulfport.jobcorps.gov,1701,1701,1701,1,0,1701
hawaii.jobcorps.gov,1701,1701,1701,1,0,1701
hec.nasa.gov,1701,6805,3402,4.000587889,147.0129336,3402
hfradar.ndbc.noaa.gov,1701,6805,1701,4.000587889,218.0194004,0
historycollection.jsc.nasa.gov,1701,3402,3402,2,0,3402
hmddirectory.nlm.nih.gov,1701,1701,1701,1,0,1701
holloman.tricare.mil,1701,1701,1701,1,0,1701
homestead.afrc.af.mil,1701,1701,1701,1,0,1701
honorguard.af.mil,1701,1701,1701,1,5.000587889,1701
htcbc.ovc.ojp.gov,1701,3402,1701,2,212.0188125,1701
huachuca.armymwr.com,1701,3402,3402,2,0,3402
human-factors.arc.nasa.gov,1701,3402,1701,2,192.0170488,1701
humanfactors.arc.nasa.gov,1701,1701,1701,1,0,1701
hunterliggett.armymwr.com,1701,1701,1701,1,0,1701
huntington.va.gov,1701,6805,1701,4.000587889,755.0676073,0
icao.usmission.gov,1701,1701,1701,1,0,1701
icbc.cancer.gov,1701,1701,1701,1,0,1701
idp.dev.identitysandbox.gov,1701,1701,1701,1,0,1701
image.gsfc.nasa.gov,1701,1701,1701,1,0,1701
imagic.nlm.nih.gov,1701,1701,1701,1,0,1701
imat.cancer.gov,1701,1701,1701,1,0,1701
incidentnews.noaa.gov,1701,1701,1701,1,0,1701
indypendence.jobcorps.gov,1701,1701,1701,1,0,1701
info.nga.mil,1701,1701,1701,1,0,1701
informal.jpl.nasa.gov,1701,1701,1701,1,282.0252792,0
inlandempire.jobcorps.gov,1701,1701,1701,1,0,1701
internet-latest-version-test.apps.nonprodaro.nhlbi.nih.gov,1701,13609,1701,8.000587889,108.0094062,1701
irb.nasa.gov,1701,1701,1701,1,0,1701
iris.epa.gov,1701,1701,1701,1,0,1701
ironmountain.va.gov,1701,3402,1701,2,153.0135215,1701
isotopes.usgs.gov,1701,1701,1701,1,0,1701
itcdweb.hq.nasa.gov,1701,1701,1701,1,0,1701
iwaste.epa.gov,1701,1701,1701,1,0,1701
jacksonville.jobcorps.gov,1701,3402,1701,2,217.0194004,1701
jacobscreek.jobcorps.gov,1701,5103,1701,3,32.00293945,3402
jamrs.defense.gov,1701,1701,1701,1,0,1701
jcu.mil,1701,23816,1701,14.00117578,2186.195179,1701
jecc.mil,1701,1701,1701,1,0,1701
jfk.blogs.archives.gov,1701,1701,1701,1,0,1701
joliet.jobcorps.gov,1701,6805,3402,4.000587889,0,3402
jpss.noaa.gov,1701,1701,1701,1,0,1701
juntos.gov,1701,1701,1701,1,0,1701
jwst.gsfc.nasa.gov,1701,1701,1701,1,0,1701
kadena.tricare.mil,1701,1701,1701,1,20.00176367,1701
kauai.ccmc.gsfc.nasa.gov,1701,3402,1701,2,14.00117578,1701
ksccdc.ksc.nasa.gov,1701,6805,1701,4.000587889,6.000587889,1701
kunsan.tricare.mil,1701,3402,1701,2,6.000587889,1701
labels.fda.gov,1701,62943,8506,37.00352734,0,3402
labornetcontentdev.opadev.dol.gov,1701,3402,3402,2,0,3402
landmarks.jpl.nasa.gov,1701,1701,1701,1,0,1701
landslides.usgs.gov,1701,1701,1701,1,0,1701
larc-exchange.larc.nasa.gov,1701,10207,1701,6.000587889,137.0123457,1701
lbpw.larc.nasa.gov,1701,3402,1701,2,3,1701
ldlink.nci.nih.gov,1701,1701,1701,1,0,1701
leavenworth.va.gov,1701,1701,1701,1,0,1701
lee.armymwr.com,1701,3402,1701,2,207.0182246,0
letterkenny.army.mil,1701,8506,1701,5.000587889,13.00117578,1701
library.doc.gov,1701,1701,1701,1,0,1701
lima.usgs.gov,1701,1701,1701,1,0,1701
login.acquisition.gov,1701,1701,1701,1,0,1701
lpvs.gsfc.nasa.gov,1701,3402,1701,2,172.0152851,1701
lrd.usace.army.mil,1701,13609,1701,8.000587889,423.0376249,1701
m.cameochemicals.noaa.gov,1701,3402,1701,2,3,1701
ma.water.usgs.gov,1701,1701,1701,1,0,1701
madis.ncep.noaa.gov,1701,10207,1701,6.000587889,26.00235156,1701
mafspace.msfc.nasa.gov,1701,1701,1701,1,0,1701
mag14.marines.mil,1701,1701,1701,1,0,1701
mag29.marines.mil,1701,1701,1701,1,0,1701
mainweb.awsprod.nlm.nih.gov,1701,1701,1701,1,0,1701
malmstrom.af.mil,1701,1701,1701,1,0,1701
map24.epa.gov,1701,1701,1701,1,0,1701
mapgive.state.gov,1701,1701,1701,1,0,1701
maps.cancer.gov,1701,1701,1701,1,223.0199882,1701
maps.coast.noaa.gov,1701,1701,1701,1,2,1701
marcent.marines.mil,1701,1701,1701,1,0,1701
marforcom.marines.mil,1701,1701,1701,1,32.00293945,0
marforeur.marines.mil,1701,1701,1701,1,0,1701
marketingexpress.irs.gov,1701,1701,1701,1,36.00293945,1701
mars.af.mil,1701,1701,1701,1,0,1701
marsfrs.rdc.noaa.gov,1701,3402,1701,2,8.000587889,1701
matb.larc.nasa.gov,1701,3402,1701,2,608.0540858,1701
mcalester.armymwr.com,1701,11908,1701,7.000587889,335.0299824,1701
mccoy.armymwr.com,1701,1701,1701,1,0,1701
mcwl.marines.mil,1701,1701,1701,1,0,1701
medialibrary.nei.nih.gov,1701,10207,1701,6.000587889,184.0164609,1701
medicalcountermeasures.gov,1701,1701,1701,1,0,1701
methods.18f.gov,1701,1701,1701,1,0,1701
microbiology.usgs.gov,1701,1701,1701,1,0,1701
microdevices.jpl.nasa.gov,1701,1701,1701,1,0,1701
microgravityuniversity.jsc.nasa.gov,1701,1701,1701,1,0,1701
minneapolis.afrc.af.mil,1701,1701,1701,1,0,1701
minot.tricare.mil,1701,3402,1701,2,281.0252792,1701
ml.jpl.nasa.gov,1701,1701,1701,1,0,1701
mms.gsfc.nasa.gov,1701,1701,1701,1,0,1701
montana.va.gov,1701,1701,1701,1,0,1701
mrsi.erdc.dren.mil,1701,11908,1701,7.000587889,306.0270429,1701
mspb.gov,1701,3402,1701,2,110.0099941,1701
mtetemp.jpl.nasa.gov,1701,1701,1701,1,0,1701
mtrac.nichd.nih.gov,1701,8506,1701,5.000587889,55.00470312,1701
mv.usmission.gov,1701,1701,1701,1,0,1701
my.usgs.gov,1701,1701,1701,1,34.00293945,1701
nareeeab.ree.usda.gov,1701,11908,1701,7.000587889,120.010582,1701
nasaexchange.ksc.nasa.gov,1701,6805,1701,4.000587889,6.000587889,3402
nationalmap.gov,1701,3402,1701,2,43.00411523,1701
nato.usmission.gov,1701,1701,1701,1,43.00411523,1701
navsea.usajobs.gov,1701,3402,1701,2,79.00705467,1701
nbrc.gov,1701,3402,1701,2,11.00117578,1701
ncc.nesdis.noaa.gov,1701,1701,1701,1,0,1701
nccoe.nist.gov,1701,1701,1701,1,0,1701
ncim-stage.nci.nih.gov,1701,1701,1701,1,0,1701
ncirc.bja.ojp.gov,1701,1701,1701,1,0,1701
ncitermform.nci.nih.gov,1701,1701,1701,1,0,1701
ncolcoe.army.mil,1701,3402,1701,2,32.00293945,1701
ndia.dtic.mil,1701,1701,1701,1,0,1701
nephele.niaid.nih.gov,1701,1701,1701,1,0,1701
newengland.tricare.mil,1701,1701,1701,1,0,1701
newhaven.jobcorps.gov,1701,5103,1701,3,536.047619,1701
news2use.ors.nih.gov,1701,3402,1701,2,270.0241035,1701
ngbpmc.ng.mil,1701,3402,1701,2,119.010582,1701
ngst.nasa.gov,1701,1701,1701,1,0,1701
nh.ng.mil,1701,1701,1701,1,0,1701
nhc-charleston.tricare.mil,1701,3402,1701,2,41.00352734,1701
nifti.nimh.nih.gov,1701,1701,1701,1,0,1701
nlmdirector.nlm.nih.gov,1701,1701,1701,1,0,1701
nmio.ise.gov,1701,1701,1701,1,0,1701
nominate.noaa.gov,1701,3402,1701,2,1,1701
northeastdiesel.org,1701,1701,1701,1,0,1701
npwrc.usgs.gov,1701,1701,1701,1,0,1701
nrmc.amedd.army.mil,1701,1701,1701,1,0,1701
nsf.usajobs.gov,1701,1701,1701,1,0,1701
nws.usace.army.mil,1701,1701,1701,1,0,1701
nyharbor.va.gov,1701,1701,1701,1,0,1701
oadc-dmb-backup.cdc.gov,1701,1701,1701,1,0,1701
occhelps.gov,1701,1701,1701,1,0,1701
ocsdata.ncd.noaa.gov,1701,1701,1701,1,0,1701
oes.gsa.gov,1701,1701,1701,1,0,1701
ofm.od.nih.gov,1701,6805,1701,4.000587889,4.000587889,1701
ogc.commerce.gov,1701,1701,1701,1,0,1701
oighotlineportal.ed.gov,1701,5103,1701,3,37.00352734,1701
oigportal.oig.dol.gov,1701,5103,1701,3,16.00117578,1701
oir.cit.nih.gov,1701,1701,1701,1,0,1701
okinawa.marines.mil,1701,1701,1701,1,0,1701
old.tidesandcurrents.noaa.gov,1701,1701,1701,1,0,1701
ombudsman.nih.gov,1701,8506,1701,5.000587889,769.0687831,1701
oneonta.jobcorps.gov,1701,1701,1701,1,0,1701
onlineforms.edgarfiling.sec.gov,1701,25517,3402,15.00117578,30.00293945,1701
opensourcerover.jpl.nasa.gov,1701,3402,1701,2,0,1701
orders.gpo.gov,1701,1701,1701,1,100.0088183,1701
ots.gov,1701,1701,1701,1,0,1701
ots.treas.gov,1701,1701,1701,1,10.00117578,1701
ottumwa.jobcorps.gov,1701,8506,1701,5.000587889,89.00764256,1701
owi.usgs.gov,1701,1701,1701,1,0,1701
p-app-fl12.prod.nsf.gov,1701,3402,1701,2,0,1701
p-app-l-rgovsvc02.nsf.gov,1701,3402,1701,2,37.00352734,1701
p-web-mt10.prod.nsf.gov,1701,3402,1701,2,3,1701
patrick.tricare.mil,1701,3402,1701,2,21.00176367,1701
pave.hud.gov,1701,5103,1701,3,820.0728983,1701
paw.larc.nasa.gov,1701,5103,1701,3,15.00117578,1701
paxriver.tricare.mil,1701,5103,1701,3,40.00352734,1701
pclob.gov,1701,1701,1701,1,0,1701
ped.uspto.gov,1701,5103,3402,3,0,3402
peols.marines.mil,1701,1701,1701,1,0,1701
pgda.gsfc.nasa.gov,1701,1701,1701,1,0,1701
phlip.cdc.gov,1701,1701,1701,1,0,1701
photolib.noaa.gov,1701,1701,1701,1,0,1701
pittsburgh.afrc.af.mil,1701,3402,1701,2,24.00235156,1701
planetaryprotection.jpl.nasa.gov,1701,3402,3402,2,0,3402
poa.usace.army.mil,1701,1701,1701,1,0,1701
portal.edgarfiling.sec.gov,1701,8506,1701,5.000587889,1147.102293,0
portal.southeast.fisheries.noaa.gov,1701,5103,1701,3,278.0246914,1701
portugues.cdc.gov,1701,1701,1701,1,31.00293945,1701
pr.water.usgs.gov,1701,1701,1701,1,0,1701
pregunteleakaren.gov,1701,1701,1701,1,193.0170488,1701
prescancerpanel.cancer.gov,1701,1701,1701,1,0,1701
presidio.armymwr.com,1701,1701,1701,1,0,1701
preview.e-verify.gov,1701,1701,1701,1,0,1701
products.coastalscience.noaa.gov,1701,1701,1701,1,0,1701
professionalstandards.fns.usda.gov,1701,5103,3402,3,9.000587889,3402
project-open-data.cio.gov,1701,1701,1701,1,0,1701
proxy.www.sba.gov,1701,28920,5103,17.00176367,38.00352734,3402
pscc.army.mil,1701,3402,1701,2,82.00705467,1701
pso.ahrq.gov,1701,1701,1701,1,0,1701
ptfceh.niehs.nih.gov,1701,1701,1701,1,0,1701
public.era.nih.gov,1701,10207,1701,6.000587889,6.000587889,1701
pw.usembassy.gov,1701,3402,1701,2,242.0217519,0
qadev.pay.gov,1701,17012,1701,10.00117578,723.0646678,1701
quantico.tricare.mil,1701,5103,1701,3,135.0117578,1701
quentinnburdick.jobcorps.gov,1701,1701,1701,1,14.00117578,1701
queri.research.va.gov,1701,3402,1701,2,3,1701
rader.nrmc.amedd.army.mil,1701,8506,1701,5.000587889,347.0311581,1701
rafcroughton.tricare.mil,1701,3402,1701,2,10.00117578,1701
railroadersleep-dr.fra.dot.gov,1701,1701,1701,1,0,1701
ready.marines.mil,1701,1701,1701,1,0,1701
redstone.tricare.mil,1701,1701,1701,1,0,1701
registration.pps.eosdis.nasa.gov,1701,3402,1701,2,28.00235156,1701
reporting.acpt.research.gov,1701,1701,1701,1,0,1701
responselink.orr.noaa.gov,1701,5103,1701,3,41590.70782,0
rfpb.defense.gov,1701,1701,1701,1,0,1701
riley.armymwr.com,1701,1701,1701,1,0,1701
rmc.usace.army.mil,1701,1701,1701,1,0,1701
rodriguez.tricare.mil,1701,1701,1701,1,0,1701
rpki-monitor.antd.nist.gov,1701,5103,1701,3,155.0141093,1701
rucker.armymwr.com,1701,1701,1701,1,0,1701
rucsoundings.noaa.gov,1701,6805,1701,4.000587889,1238.110523,1701
rxterms.nlm.nih.gov,1701,1701,1701,1,0,1701
sab.epa.gov,1701,1701,1701,1,0,1701
safer.fmcsa.dot.gov,1701,23816,1701,14.00117578,94.00823045,1701
safety.marines.mil,1701,6805,3402,4.000587889,0,3402
safgc.hq.af.mil,1701,1701,1701,1,0,1701
safia.hq.af.mil,1701,3402,1701,2,22.00176367,1701
sanjose.jobcorps.gov,1701,1701,1701,1,0,1701
sardinia.nia.nih.gov,1701,1701,1701,1,0,1701
sas.cit.nih.gov,1701,1701,1701,1,0,1701
save.myra.gov,1701,1701,1701,1,0,1701
savingsbond.gov,1701,1701,1701,1,0,1701
sba-app.certify.sba.gov,1701,1701,1701,1,0,1701
sbst.gov,1701,1701,1701,1,0,1701
sci.va.gov,1701,6805,1701,4.000587889,14.00117578,1701
science.msfc.nasa.gov,1701,6805,1701,4.000587889,336.0299824,0
scinet.usda.gov,1701,1701,1701,1,16.00117578,1701
scp.nrc.gov,1701,1701,1701,1,0,1701
seabass.gsfc.nasa.gov,1701,1701,1701,1,8.000587889,1701
search.defense.gov,1701,3402,1701,2,12.00117578,1701
search.export.gov,1701,1701,1701,1,0,1701
search.farmers.gov,1701,5103,1701,3,119.010582,0
search.foia.gov,1701,1701,1701,1,58.00529101,1701
search.forfeiture.gov,1701,5103,1701,3,208.0188125,1701
search.hhs.gov,1701,117379,61241,69.00587889,0,28920
search.noaa.gov,1701,11908,1701,7.000587889,111.0099941,1701
sec.usajobs.gov,1701,1701,1701,1,0,1701
secnewst.psb.bls.gov,1701,1701,1701,1,0,1701
sesi.gsfc.nasa.gov,1701,1701,1701,1,0,1701
sideshow.jpl.nasa.gov,1701,1701,1701,1,0,1701
sierrawild.gov,1701,1701,1701,1,0,1701
sirt.cftc.gov,1701,1701,1701,1,0,1701
sit.edit.irs.gov,1701,1701,1701,1,0,1701
sit.usphs.gov,1701,6805,1701,4.000587889,327.0293945,1701
site-scanning.api.data.gov,1701,3402,1701,2,0,1701
sites.wff.nasa.gov,1701,1701,1701,1,0,1701
slgs.gov,1701,3402,1701,2,20.00176367,1701
snengs-legacy.nichd.nih.gov,1701,1701,1701,1,0,1701
so.usembassy.gov,1701,3402,1701,2,60.00529101,1701
socialwork.va.gov,1701,10207,1701,6.000587889,833.0740741,1701
southeast.va.gov,1701,3402,1701,2,0,3402
sparrow.wim.usgs.gov,1701,1701,1701,1,0,1701
spectrum.niaaa.nih.gov,1701,1701,1701,1,0,1701
springdale.jobcorps.gov,1701,1701,1701,1,0,1701
stabserv.larc.nasa.gov,1701,3402,1701,2,3,1701
staging.disasterassistance.gov,1701,3402,1701,2,5.000587889,1701
staging.vistacampus.gov,1701,15310,1701,9.000587889,532.047619,1701
starport.jsc.nasa.gov,1701,10207,3402,6.000587889,104.0094062,3402
state.usajobs.gov,1701,1701,1701,1,5.000587889,1701
streamstatsags.cr.usgs.gov,1701,1701,1701,1,0,1701
strs.grc.nasa.gov,1701,1701,1701,1,0,1701
supportorgs.cancer.gov,1701,1701,1701,1,0,1701
systest.adams.nrc.gov,1701,6805,1701,4.000587889,2,1701
tad.usace.army.mil,1701,13609,3402,8.000587889,0,3402
tcbotc7.be-md.ncbi.nlm.nih.gov,1701,1701,1701,1,0,1701
technology-afrc.ndc.nasa.gov,1701,1701,1701,1,0,1701
technology.grc.nasa.gov,1701,1701,1701,1,0,1701
technology.jsc.nasa.gov,1701,1701,1701,1,0,1701
techtran.msfc.nasa.gov,1701,1701,1701,1,0,1701
tellus-staging.arsnet.usda.gov,1701,3402,1701,2,73.00646678,1701
